id,name,title,cites,year,lastUpdated
6_vcXMIAAAAJ,Chris Joslin,IMTC 2005—Instrumentation and Measurement Technology Conference,2,2005,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Networked virtual park,2,2001,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Saliency Priority Using Bottom-up Features for Static and Dynamic Scenes Without Cognitive Bias,1,2019,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Investigating into Saliency Priority of Bottom-up Attributes in 2D Videos Without Cognitive Bias,1,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Saliency Priority of Individual Bottom-Up Attributes in Designing Visual Attention Models,1,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Soft-tissue artefact assessment and compensation in motion analysis by combining motion capture data and ultrasound depth measurements,1,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Identification of Femoral-Acetabular Symptoms using sEMG Signals during Dynamic Contraction,1,2017,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Motion estimation in blurred frames using phase correlation,1,2013,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Perceptual noise shaping in dual-tree complex wavelet transform for image coding,1,2011,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Rapid impingement detection and surface distance measurement system for real-time ball-and-socket joint motion simulation,1,2009,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,3D video spatiotemporal multiple description coding considering region of interest,0,2020,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Procedural sound generation for soft bodies in video games,0,2019,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Toward Generating Realistic Sounds for Soft Bodies: A Review,0,2019,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,A Biologically Inspired Saliency Priority Extraction Using Bayesian Framework,0,2019,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Reliable 3D video streaming considering region of interest,0,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Low Complex Image Resizing Algorithm using Fixed-point Integer Transformation,0,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Reliable Stereoscopic Video Streaming Considering Important Objects of the Scene,0,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Creating 3D Human Character Mesh Prototypes from a Single Front-view Sketch,0,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Interactive Anisotropic Tearing of Elastic Solids,0,2018,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Ultrasound Computer Tomography in Diffraction Mode,0,2014,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Use of Ultrasound with Motion Capture to Measure Bone Displacement During Movement Made for Functional Hip Joint Center Determination,0,2013,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Blur Compensation in Predictive Video Coding,0,2012,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Resolution scalable image coding with dyadic complementary rational wavelet transforms,0,2010,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,PASCAL: physics augmented space canvases for animating locomotion,0,2010,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Physically-based dynamic cell representation with consistent cell neighbor relationships,0,2008,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Artificial neural network based optical hand posture recognition using a color-coded glove,0,2008,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,"Production, Delivery and Playback of 3D Graphics",0,2005,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Proposal for MassSpring node for animation,0,2004,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,MOTIVATION AND BACKGROUND,0,2004,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,MPEG-4 Extension for Complex Patterned Textures,0,2003,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Trends in Networked Collaborative Virtual Environments,0,2000,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Trends in Networked Collaborative Virtual Environments,0,2000,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,SITIS 2015 Tracks,0,0,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Virtual Humans in Virtual Environments,0,0,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Hanhoon Park Donald Parker,0,0,2020-10-15
6_vcXMIAAAAJ,Chris Joslin,Tomohiro Amemiya,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Linear programming with interval coefficients,347,2000,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Practical optimization: a gentle introduction,331,2006,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Locating minimal infeasible constraint sets in linear programs,261,1991,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Feasibility and Infeasibility in Optimization: Algorithms and Computational Methods,220,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Performance model driven QoS guarantees and optimization in clouds,127,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A general examination scheduling system,118,1994,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Fast heuristics for the maximum feasible subsystem problem,94,2001,2020-10-15
6cOzh_AAAAAJ,John Chinneck,An effective polynomial-time heuristic for the minimum-cardinality IIS set-covering problem,68,1996,2020-10-15
6cOzh_AAAAAJ,John Chinneck,The constraint consensus method for finding approximately feasible points in nonlinear programs,67,2004,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Finding a useful subset of constraints for analysis in an infeasible linear program,67,1997,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Active-constraint variable ordering for faster feasibility of mixed integer linear programs,66,2007,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Analyzing infeasible mixed-integer and integer linear programs.,58,1996,2020-10-15
6cOzh_AAAAAJ,John Chinneck,CloudOpt: Multi-goal optimization of application deployments across a cloud,55,2011,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Fast scalable optimization to configure service systems having cost and quality of service constraints,54,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,MINOS (IIS): infeasibility analysis using MINOS,54,1994,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Proctor assignment at Carleton University,43,1998,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Feasibility and viability,42,1997,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Analyzing mathematical programs using MProbe,37,2001,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Faster integer-feasibility in mixed-integer linear programs by branching to force change,32,2011,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Improving solver success in reaching feasibility for sets of nonlinear constraints,31,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Computer codes for the analysis of infeasible linear programs,30,1996,2020-10-15
6cOzh_AAAAAJ,John Chinneck,On the impact of interference models on channel assignment in multi-radio multi-channel wireless mesh networks,29,2015,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Formulating processing network models: Viability theory,27,1990,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Analyzing infeasible nonlinear programs,25,1995,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Localizing and diagnosing infeasibilities in networks,22,1996,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Viability analysis: A formulation aid for all classes of network models,22,1992,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Optimization with constraint programming systems,20,1989,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Models of large-scale industrial energy systems—I. Simulation,20,1984,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Faster MIP solutions via new node selection rules,18,2010,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Discovering the characteristics of mathematical programs via sampling,17,2002,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Channel requirements for interference-free wireless mesh networks to achieve maximum throughput,16,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Finding the most useful subset of constraints for analysis in an infeasible linear program,16,1993,2020-10-15
6cOzh_AAAAAJ,John Chinneck,How to organize your thesis,15,1999,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A QoS‐based charging and resource allocation framework for next generation wireless networks,13,2003,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Formulation assistance for global optimization problems,13,1997,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Accurate and efficient estimation of logic circuits reliability bounds,12,2014,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Improved constraint consensus methods for seeking feasibility in nonlinear programs,12,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Deployment of services in a cloud subject to memory and license constraints,12,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Nonlinear power assignment in multimedia CDMA wireless networks,12,1998,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Processing network models of energy/environment systems,12,1995,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Models of large-scale industrial energy systems—II: Optimization and synthesis,12,1984,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Constraint consensus concentration for identifying disjoint feasible regions in nonlinear programmes,11,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Modeling regeneration and pest control alternatives for a forest system in the presence of fire risk,11,1992,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Efficient solution of the 3G network planning problem,10,2012,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Operations research and cyber-infrastructure,10,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,MOLP Formulation Assistance Using LP Infeasibility Analysis,10,1996,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Real-time multi-cloud management needs application awareness,9,2014,2020-10-15
6cOzh_AAAAAJ,John Chinneck,QoS satisfaction based charging and resource management policy for next generation wireless networks,9,2005,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Realistic interference-free channel assignment for dynamic wireless mesh networks using beamforming,8,2016,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Processing network models for forest management,8,1995,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Minos (iis) version 4.2: Analyzing infeasibilities in linear programs,8,1995,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Adaptive cloud deployment using persistence strategies and application awareness,7,2015,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A fast task-to-processor assignment heuristic for real-time multiprocessor DSP applications,7,2003,2020-10-15
6cOzh_AAAAAJ,John Chinneck,"Intelligent mathematical programming software: Past, present, and future",7,1999,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Assigning service requests in Voice-over-Internet gateway multiprocessors,6,2004,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Significantly reducing the number of frequency channels required for wireless mesh networks using beamforming,5,2014,2020-10-15
6cOzh_AAAAAJ,John Chinneck,On the number of channels required for interference-free wireless mesh networks,5,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Achieving MILP feasibility quickly using general disjunctions,5,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Collector and storage efficiencies in solar heating systems,5,1979,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Fast heuristics for the frequency channel assignment problem in multi-hop wireless networks,4,2016,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Integrated classifier hyperplane placement and feature selection,3,2012,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Integer/discrete programming via branch and bound,3,2010,2020-10-15
6cOzh_AAAAAJ,John Chinneck,How to Organize Your Thesis.[Online]. sce. carleton. ca/faculty/chinneck,3,1999,2020-10-15
6cOzh_AAAAAJ,John Chinneck,The maximum feasible subset problem (maxFS) and applications,2,2019,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Tailoring Classifier Hyperplanes to General Metrics,2,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,From the guest editor: Special issue on the merging of mathematical programming and constraint programming,2,2002,2020-10-15
6cOzh_AAAAAJ,John Chinneck,On systems theory and models of heat flow,2,1985,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Maximum Feasible Subsystem Algorithms for Recovery of Compressively Sensed Speech,1,2020,2020-10-15
6cOzh_AAAAAJ,John Chinneck,On the performance of beamforming-based channel assignment in dense wireless mesh networks,1,2015,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Recent Advances in Mixed-Integer Linear Programming,1,2013,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Algorithms and computational methods in feasibility and infeasibility,1,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A Brief Tour of Constraint Programming,1,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Computer-aided design for electrical and computer engineering,1,2005,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Industrial application of a second-law modelling procedure,1,1988,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A method of rating and sizing solar collectors in residential heating systems,1,1977,2020-10-15
6cOzh_AAAAAJ,John Chinneck,MAXimum Feasible Subsystem Recovery of Compressed ECG Signals,0,2020,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Locating Gateways for Maximizing Backhaul Network Capacity of 5G Ultra-Dense Networks,0,2020,2020-10-15
6cOzh_AAAAAJ,John Chinneck,2017 Index IEEE Transactions on Cloud Computing Vol. 5,0,2018,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A Journal of the Institute for Operations Research and the Management Sciences,0,2011,2020-10-15
6cOzh_AAAAAJ,John Chinneck,INFORMS Journal on Computing: From the editor,0,2011,2020-10-15
6cOzh_AAAAAJ,John Chinneck,INFORMS Journal on Computing: From the editor,0,2010,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Appreciation to Referees,0,2010,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Operations Research and Cyber-infrastructure (Operations Research/Computer Science Interfaces Series)(Hardcover),0,2010,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Appreciation to Referees,0,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,From the Editor—Special Cluster on High-Throughput Optimization,0,2009,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Appreciation to Referees,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,INFORMS Journal on Computing: From the editor,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Other Model Analyses,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Altering Constraints to Achieve Feasibility,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Seeking Feasibility in Linear Programs,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Finding the Maximum Feasible Subset of Linear Constraints,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Miscellaneous Applications,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Data Analysis,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Seeking Feasibility in Nonlinear Programs,0,2008,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Appreciation to Referees,0,2007,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A journal of the institute for operations research and the management sciences,0,2007,2020-10-15
6cOzh_AAAAAJ,John Chinneck,INFORMS Journal on Computing: From the editor,0,2007,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Feasibility and Infeasibility in Optimization: a Tutorial for CP-AI-OR-07,0,2007,2020-10-15
6cOzh_AAAAAJ,John Chinneck,From the Guest Editor—Special Cluster on Operations Research in Electrical and Computer Engineering,0,2006,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Computer-Aided Design for Electrical and Computer Engineering,0,2004,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Special Issue of Computers and Operations Research on Algorithms and Computational Methods in Feasibility and Infeas i bility,0,2004,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Referees for volumes 341–360,0,2003,2020-10-15
6cOzh_AAAAAJ,John Chinneck,MProbe: Research Plan 2001,0,2001,2020-10-15
6cOzh_AAAAAJ,John Chinneck,"The following is a list of individuals who served as referees for papers reviewed between March 1, 1993 and June 10, 1994. We apologize for possible name misspellings or omissions.",0,1994,2020-10-15
6cOzh_AAAAAJ,John Chinneck,"Systems and Computer Engineering Carleton University Ottawa, Ontario KIS 5B6 CANADA telephone:(613) 788-5733",0,1993,2020-10-15
6cOzh_AAAAAJ,John Chinneck,An introduction to EXAMINE: a flexible examination scheduling system,0,1993,2020-10-15
6cOzh_AAAAAJ,John Chinneck,ORSEP (Exchange,0,1990,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Photovoltaic Powered Pumping Systems,0,1986,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Life-cycle energy costs of thermal insulation,0,1980,2020-10-15
6cOzh_AAAAAJ,John Chinneck,SYSTEM THEORETIC MODELS FOR ANALYSIS OF PRODUCTION-CONSUMPTION SYSTEMS,0,1978,2020-10-15
6cOzh_AAAAAJ,John Chinneck,A Method of Rating and Sizing Solar Collectors in Residential Heating Systems,0,1977,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Go to section...,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Cómo Organizar su Tesis,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,List of Contents,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,BRANCHING TO FORCE VARIABLE VALUE PROPAGATION IN MILP,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,UMA HEURÍSTICA RÁPIDA PARA DESIGNAÇÃO DE TAREFAS EM APLICAÇÕES EM TEMPO REAL DE MULTIPROCESSADORES PDS,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,"Le passé, le présent et l’avenir des logiciels intelligents de programmation mathématique",0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Search in Mixed-Integer Linear Programming,0,0,2020-10-15
6cOzh_AAAAAJ,John Chinneck,Discovering the Characteristics of Mathematical Programs,0,0,2020-10-15
B2Irh-EAAAAJ,Ioannis Lambadaris,An overview of pricing concepts for broadband IP networks,333,2000,2020-10-15
B2Irh-EAAAAJ,Ioannis Lambadaris,Modeling and simulation of self-similar variable bit rate compressed video: A unified approach,263,1995,2020-10-15
